dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
0.903	0.902	0.8982	0.902276830254217	0.9001222778221616	0.8950298973162738	0.9112739	0.92	0.926163	0.8934557	0.8810854	0.8659218	6,7	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/2	2400	0.901036	0.89855593	0.89615583	0.9002660566956123	0.8964559884481296	0.892753858393678	0.90728855	0.9153673	0.92295206	0.8933515	0.87831026	0.8644692	11988.696504	
0.9046	0.9048	0.9032	0.905972778589226	0.9054805019928378	0.9030448682626879	0.8952084	0.90118575	0.90667737	0.9169992	0.90981644	0.89944136	6,7	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/3	6200	0.8977559	0.8986359	0.89927596	0.8998746634602302	0.9000315404608727	0.8998249741578792	0.8815719	0.8877734	0.89491177	0.91895354	0.912633	0.90479237	21573.897495	
0.904	0.903	0.8992	0.9061766757488147	0.9025908569872861	0.8960824673035277	0.8881226	0.908613	0.9270478	0.92498004	0.89664805	0.8671189	6,7	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/4	1400	0.90331614	0.90639627	0.90355617	0.9059057374374171	0.9063849987198336	0.901127758302051	0.8822414	0.90645754	0.9243648	0.93087447	0.9063125	0.87903035	9543.439262	
0.9038	0.9024	0.8916	0.90378075936263	0.8999179450182506	0.8856540302885703	0.9116223	0.93163484	0.9459216	0.896073	0.87028956	0.83260614	8,9	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/0	1400	0.90167606	0.8975559	0.8879155	0.9010546706706577	0.8941779197972364	0.8810089732213585	0.9067488	0.92462826	0.938818	0.89543164	0.86566925	0.8299064	9986.251408	
0.9044	0.9046	0.8952	0.9062377330146528	0.9042745719724902	0.8919141707855528	0.89639115	0.9151097	0.92909324	0.91630304	0.893693	0.8575962	8,9	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/1	1400	0.89567584	0.8954758	0.88931555	0.8969006781164991	0.8937934502418617	0.884317928932121	0.88645774	0.9083774	0.9260946	0.9075926	0.8796704	0.8461477	9669.361468	
0.8984	0.9026	0.895	0.9014739854002453	0.9022285018901608	0.8908296717158566	0.88197345	0.91341466	0.9361888	0.9218564	0.89131296	0.84966284	8,9	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/2	1000	0.9048762	0.9062762	0.8953558	0.907094879186042	0.9049916955045484	0.8899267788265184	0.8863862	0.91753	0.9385817	0.9287943	0.89279145	0.84606767	8638.19256	
0.896	0.9042	0.9028	0.9006496163607939	0.9059493386945248	0.902173877807699	0.86877996	0.89696735	0.9158153	0.9349465	0.91511303	0.88893294	8,9	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/3	1200	0.89603585	0.90407616	0.90451616	0.9001805519310045	0.9049920497050058	0.902607228260455	0.8656375	0.8963975	0.92098254	0.937595	0.9137531	0.8849508	9195.256083	
0.8946	0.9034	0.893	0.8981249188974595	0.9027972978892985	0.8878171399705784	0.8759427	0.91625816	0.94172597	0.92145973	0.8897263	0.8397461	8,9	RNN	SENTIMENT/IMDB/DIRECT/RNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF_spRNN	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teFLATGRU_ccF_tfidfF_vvrF_vvzF/4	1000	0.8967559	0.90091604	0.8903156	0.8997631562126541	0.8997693699664863	0.8843037898118665	0.8742642	0.91026694	0.93554145	0.9267942	0.88951117	0.8383871	9003.724899	
0.8984	0.9026	0.8982	0.9021571757849441	0.9033538506488544	0.8961859942280839	0.8664447	0.89254904	0.91010773	0.94094014	0.91442347	0.8826838	0,1	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1800	0.8981959	0.90663624	0.9083163	0.9024866463510633	0.9081969800947624	0.9074687330813808	0.8659559	0.8932302	0.9158993	0.94223535	0.92367387	0.8991919	4145.220444	HTU_reduceSUM_mapGRU
0.8978	0.9022	0.8982	0.8997842926649654	0.9014708903570893	0.8945515090522248	0.87892723	0.9042037	0.92343885	0.9216553	0.89875454	0.8674166	0,1	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1800	0.90095603	0.90371615	0.90135604	0.9035525205221324	0.9038315855090674	0.8988929754034064	0.88043725	0.9027135	0.9218737	0.92791426	0.9049524	0.87703013	4099.421432	HTU_reduceSUM_mapGRU
0.9038	0.9052	0.9046	0.9047335891856952	0.9050861080875063	0.9033826377301943	0.8921875	0.90219563	0.91094774	0.9176376	0.90799516	0.89594215	0,1	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	8200	0.9025961	0.90327615	0.9025561	0.9041375990541867	0.9037037106373402	0.901924494859799	0.89001703	0.89969075	0.9077721	0.9187135	0.90775263	0.8961517	9254.085428	HTU_reduceSUM_mapGRU
0.8944	0.9044	0.902	0.8975552797427889	0.9045145649440073	0.8998774301182232	0.8679175	0.8994835	0.9155925	0.92928886	0.9096022	0.88469267	0,1	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	2000	0.8976359	0.90291613	0.9034761	0.9014593991345232	0.9040521795841159	0.9020578843780799	0.86896807	0.89356047	0.9154721	0.9364749	0.9147932	0.8890311	4298.119811	HTU_reduceSUM_mapGRU
0.9068	0.9066	0.904	0.9059725688414567	0.9049460302525913	0.9013968247817529	0.9100122	0.9170792	0.9222362	0.90196866	0.89312977	0.8814785	0,1	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	3600	0.89879596	0.89767593	0.89591587	0.899018147236867	0.8969379665046907	0.8941156821988058	0.8970131	0.90341693	0.90981364	0.9010321	0.89055127	0.8789503	5706.21923	HTU_reduceSUM_mapGRU
0.908	0.9062	0.9026	0.9097685627481031	0.907036694971034	0.9024634050975253	0.8943309	0.9007874	0.9055466	0.9257485	0.91337323	0.8994012	2,3	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	3400	0.8983159	0.899756	0.89935595	0.9001571249703638	0.9003103071086567	0.8986546555760218	0.8841139	0.895324	0.90492415	0.91679335	0.9053524	0.8924714	5439.834925	HTU_reduceSUM_mapGRU
0.8956	0.9058	0.8984	0.9013232683329123	0.9073017322735645	0.8962842421724672	0.8560144	0.89479816	0.9172587	0.95169663	0.9201597	0.8762475	2,3	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1800	0.8901156	0.900316	0.899436	0.8964607357115146	0.9016730173992615	0.8971442218102739	0.84749144	0.889529	0.9180273	0.9514361	0.91415316	0.8771902	4249.015007	HTU_reduceSUM_mapGRU
0.9054	0.907	0.906	0.9068347768284324	0.9075730859874438	0.9056982677635753	0.89502335	0.9038005	0.9104478	0.91896206	0.91137725	0.900998	2,3	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	3200	0.89899594	0.899756	0.899756	0.9008676478294529	0.9002070868995466	0.8991387131805935	0.8844434	0.8961389	0.9046732	0.91791344	0.9043124	0.8936715	5328.240719	HTU_reduceSUM_mapGRU
0.8936	0.9068	0.903	0.8997361341107956	0.9088419693958761	0.901562768834792	0.8521956	0.8910625	0.9170107	0.9528942	0.92734534	0.8866267	2,3	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1800	0.8872755	0.90135604	0.9025561	0.8940203433739325	0.9033775007841496	0.9008788609203279	0.8435171	0.8852031	0.91661835	0.9509561	0.9223138	0.88567084	4260.183505	HTU_reduceSUM_mapGRU
0.9036	0.9036	0.8952	0.9047054011139966	0.9023896247102884	0.891286341188713	0.89620054	0.91574186	0.92786175	0.91337323	0.88942116	0.85748506	2,3	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	1800	0.90455616	0.90403616	0.8977159	0.905862896392126	0.9026498562884114	0.8933472054444737	0.89359385	0.9158432	0.9331649	0.9184735	0.8898312	0.8567885	4379.805824	HTU_reduceSUM_mapGRU
0.8928	0.9024	0.8996	0.8944050360416884	0.9013742942675687	0.8960662762536289	0.8740855	0.9031997	0.9204594	0.9156918	0.8995563	0.8729326	4,5	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	2400	0.89635587	0.900236	0.89887595	0.8993825737307793	0.9007402541156041	0.896782660650053	0.8738304	0.89617485	0.91570085	0.9264741	0.9053524	0.8786303	4817.416836	HTU_reduceSUM_mapGRU
0.8972	0.8992	0.8986	0.8981371398295525	0.8987951702288565	0.8972227795548728	0.8827425	0.8948421	0.901793	0.91407824	0.9027834	0.89269865	4,5	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	3200	0.8969959	0.89799595	0.89727587	0.899039411159417	0.898696930694192	0.8967762551034433	0.8815162	0.8925274	0.90112287	0.9172734	0.9049524	0.8924714	5440.398028	HTU_reduceSUM_mapGRU
0.8944	0.8976	0.8968	0.8972762442597313	0.8977227304185336	0.8946078262339231	0.8665915	0.8891967	0.9060819	0.9302138	0.90641385	0.8834207	4,5	RECNN2	SENTIMENT/IMDB/DIRECT/RECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN2	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2000	0.8975559	0.9026361	0.90327615	0.9014582953977431	0.9038248955314634	0.9019465239227504	0.8683469	0.89288783	0.91448075	0.937195	0.9150332	0.8897512	4519.970014	HTU_reduceSUM_mapGRU
